#  PROBE RESULTS (THIS IS A MAGIC LINE)
# ---------------------------------------------------------------------------
# Evaluation: DLREG
# ---------------------------------------------------------------------------
#  Name: DLREG
#  Description: Equidistant
# ---------------------------------------------------------------------------
#  Evaluation terminated successfully!
# ---------------------------------------------------------------------------
#  Common Statistics 
#  Minimum: 0.0040000
#  Maximum: 1.0205020
#  Trials: 1167026
#  Mean: 0.0049155
# 
#  Variance: 0.0000110
#  Relative variance: 0.4562687
#  Coefficient of variation: 0.6754766
#  Standard deviation: 0.0033203
#  Relative standard deviation: 0.6754766
# 
#  Skewness: 116.0923004
# 
#  2nd moment: 0.0000352
#  3rd moment: 0.0000045
# 
#  Sum of all values: 5736.5674240
#  (Sum of all values)^2: 41.0643599
#  (Sum of all values)^3: 5.2877459
# ---------------------------------------------------------------------------
#  DLREG statistics
# 
#  lower border: 0.0000
#  upper border: 0.5000
#  number of intervals: 501
#  interval size: 0.0010
#  maximum number of samples: 100000000
#  maximum relative error [%]: 1.0000
# 
#  large sample condition r - a >= 10 not enforced.
# ---------------------------------------------------------------------------
#  DLREG Data
# 
#  evaluated levels: 0
#  Underflows: 0
#  Overflows: 6
# 
# Iteration phase not completed, collecting samples.
# ------------------------------------------------------------------------------------
#                                               mean local      deviation       number of    number of
# ordinate      abscissa        relative        correlation     from mean       trials per   transitions    relative error
#                               error           coefficient     local c.c.      interval     per interval   within limit
# 
# G(x)          x               d(x)            rho(x)          sigma(x)        n(x)         t(x)
#                                G                 G                 rho
# 
# 1.0000000         0.0000000       0.0000000   not_available   not_available   0            0                n
# 0.0001285           0.1170000       0.2768503       0.8399794       0.0299333   0            24               n
# 0.0001285           0.1180000       0.2768503       0.8399794       0.0299333   0            24               n
# 0.0001285           0.1190000       0.2768503       0.8399794       0.0299333   0            24               n
# 0.0001285           0.1200000       0.2768503       0.8399794       0.0299333   5            24               n
# 0.0001242           0.1210000       0.2764361       0.8344622       0.0308636   2            24               n
# 0.0001225           0.1220000       0.2762621       0.8321473       0.0312518   0            24               n
# 0.0001225           0.1230000       0.2762621       0.8321473       0.0312518   0            24               n
# 0.0001225           0.1240000       0.2762621       0.8321473       0.0312518   14           24               n
# 0.0001105           0.1250000       0.2523127       0.7829217       0.0362957   4            28               n
# 0.0001071           0.1260000       0.2518216       0.7759760       0.0372906   0            28               n
# 0.0001071           0.1270000       0.2518216       0.7759760       0.0372906   0            28               n
# 0.0001071           0.1280000       0.2518216       0.7759760       0.0372906   0            28               n
# 0.0001071           0.1290000       0.2518216       0.7759760       0.0372906   0            28               n
# 0.0001071           0.1300000       0.2518216       0.7759760       0.0372906   0            28               n
# 0.0001071           0.1310000       0.2518216       0.7759760       0.0372906   0            28               n
# 0.0001071           0.1320000       0.2518216       0.7759760       0.0372906   0            28               n
# 0.0001071           0.1330000       0.2518216       0.7759760       0.0372906   0            28               n
# 0.0001071           0.1340000       0.2518216       0.7759760       0.0372906   0            28               n
# 0.0001071           0.1350000       0.2518216       0.7759760       0.0372906   0            28               n
# 0.0001071           0.1360000       0.2518216       0.7759760       0.0372906   0            28               n
# 0.0001071           0.1370000       0.2518216       0.7759760       0.0372906   0            28               n
# 0.0001071           0.1380000       0.2518216       0.7759760       0.0372906   0            28               n
# 0.0001071           0.1390000       0.2518216       0.7759760       0.0372906   0            28               n
# 0.0001071           0.1400000       0.2518216       0.7759760       0.0372906   5            28               n
# 0.0001028           0.1410000       0.2511601       0.7666427       0.0386101   2            28               n
# 0.0001011           0.1420000       0.2508793       0.7626879       0.0391631   0            28               n
# 0.0001011           0.1430000       0.2508793       0.7626879       0.0391631   0            28               n
# 0.0001011           0.1440000       0.2508793       0.7626879       0.0391631   14           28               n
# 0.0000891         0.1450000       0.0000000   not_available   not_available   4            23               n
# 0.0000857         0.1460000       0.0000000   not_available   not_available   0            21               n
# 0.0000857         0.1470000       0.0000000   not_available   not_available   0            21               n
# 0.0000857         0.1480000       0.0000000   not_available   not_available   0            21               n
# 0.0000857         0.1490000       0.0000000   not_available   not_available   0            21               n
# 0.0000857         0.1500000       0.0000000   not_available   not_available   0            21               n
# 0.0000857         0.1510000       0.0000000   not_available   not_available   0            21               n
# 0.0000857         0.1520000       0.0000000   not_available   not_available   0            21               n
# 0.0000857         0.1530000       0.0000000   not_available   not_available   0            21               n
# 0.0000857         0.1540000       0.0000000   not_available   not_available   0            21               n
# 0.0000857         0.1550000       0.0000000   not_available   not_available   0            21               n
# 0.0000857         0.1560000       0.0000000   not_available   not_available   0            21               n
# 0.0000857         0.1570000       0.0000000   not_available   not_available   0            21               n
# 0.0000857         0.1580000       0.0000000   not_available   not_available   0            21               n
# 0.0000857         0.1590000       0.0000000   not_available   not_available   0            21               n
# 0.0000857         0.1600000       0.0000000   not_available   not_available   6            21               n
# 0.0000805         0.1610000       0.0000000   not_available   not_available   3            22               n
# 0.0000780         0.1620000       0.0000000   not_available   not_available   0            22               n
# 0.0000780         0.1630000       0.0000000   not_available   not_available   0            22               n
# 0.0000780         0.1640000       0.0000000   not_available   not_available   9            22               n
# 0.0000703         0.1650000       0.0000000   not_available   not_available   2            20               n
# 0.0000686         0.1660000       0.0000000   not_available   not_available   0            20               n
# 0.0000686         0.1670000       0.0000000   not_available   not_available   0            20               n
# 0.0000686         0.1680000       0.0000000   not_available   not_available   0            20               n
# 0.0000686         0.1690000       0.0000000   not_available   not_available   0            20               n
# 0.0000686         0.1700000       0.0000000   not_available   not_available   0            20               n
# 0.0000686         0.1710000       0.0000000   not_available   not_available   0            20               n
# 0.0000686         0.1720000       0.0000000   not_available   not_available   0            20               n
# 0.0000686         0.1730000       0.0000000   not_available   not_available   0            20               n
# 0.0000686         0.1740000       0.0000000   not_available   not_available   0            20               n
# 0.0000686         0.1750000       0.0000000   not_available   not_available   0            20               n
# 0.0000686         0.1760000       0.0000000   not_available   not_available   0            20               n
# 0.0000686         0.1770000       0.0000000   not_available   not_available   0            20               n
# 0.0000686         0.1780000       0.0000000   not_available   not_available   0            20               n
# 0.0000686         0.1790000       0.0000000   not_available   not_available   0            20               n
# 0.0000686         0.1800000       0.0000000   not_available   not_available   6            20               n
# 0.0000634         0.1810000       0.0000000   not_available   not_available   2            18               n
# 0.0000617         0.1820000       0.0000000   not_available   not_available   0            17               n
# 0.0000617         0.1830000       0.0000000   not_available   not_available   0            17               n
# 0.0000617         0.1840000       0.0000000   not_available   not_available   8            17               n
# 0.0000548         0.1850000       0.0000000   not_available   not_available   2            17               n
# 0.0000531         0.1860000       0.0000000   not_available   not_available   0            16               n
# 0.0000531         0.1870000       0.0000000   not_available   not_available   0            16               n
# 0.0000531         0.1880000       0.0000000   not_available   not_available   0            16               n
# 0.0000531         0.1890000       0.0000000   not_available   not_available   0            16               n
# 0.0000531         0.1900000       0.0000000   not_available   not_available   0            16               n
# 0.0000531         0.1910000       0.0000000   not_available   not_available   0            16               n
# 0.0000531         0.1920000       0.0000000   not_available   not_available   0            16               n
# 0.0000531         0.1930000       0.0000000   not_available   not_available   0            16               n
# 0.0000531         0.1940000       0.0000000   not_available   not_available   0            16               n
# 0.0000531         0.1950000       0.0000000   not_available   not_available   0            16               n
# 0.0000531         0.1960000       0.0000000   not_available   not_available   0            16               n
# 0.0000531         0.1970000       0.0000000   not_available   not_available   0            16               n
# 0.0000531         0.1980000       0.0000000   not_available   not_available   0            16               n
# 0.0000531         0.1990000       0.0000000   not_available   not_available   0            16               n
# 0.0000531         0.2000000       0.0000000   not_available   not_available   4            16               n
# 0.0000497         0.2010000       0.0000000   not_available   not_available   1            16               n
# 0.0000488         0.2020000       0.0000000   not_available   not_available   0            16               n
# 0.0000488         0.2030000       0.0000000   not_available   not_available   0            16               n
# 0.0000488         0.2040000       0.0000000   not_available   not_available   7            16               n
# 0.0000428         0.2050000       0.0000000   not_available   not_available   1            13               n
# 0.0000420         0.2060000       0.0000000   not_available   not_available   0            13               n
# 0.0000420         0.2070000       0.0000000   not_available   not_available   0            13               n
# 0.0000420         0.2080000       0.0000000   not_available   not_available   0            13               n
# 0.0000420         0.2090000       0.0000000   not_available   not_available   0            13               n
# 0.0000420         0.2100000       0.0000000   not_available   not_available   0            13               n
# 0.0000420         0.2110000       0.0000000   not_available   not_available   0            13               n
# 0.0000420         0.2120000       0.0000000   not_available   not_available   0            13               n
# 0.0000420         0.2130000       0.0000000   not_available   not_available   0            13               n
# 0.0000420         0.2140000       0.0000000   not_available   not_available   0            13               n
# 0.0000420         0.2150000       0.0000000   not_available   not_available   0            13               n
# 0.0000420         0.2160000       0.0000000   not_available   not_available   0            13               n
# 0.0000420         0.2170000       0.0000000   not_available   not_available   0            13               n
# 0.0000420         0.2180000       0.0000000   not_available   not_available   0            13               n
# 0.0000420         0.2190000       0.0000000   not_available   not_available   0            13               n
# 0.0000420         0.2200000       0.0000000   not_available   not_available   5            13               n
# 0.0000377         0.2210000       0.0000000   not_available   not_available   1            14               n
# 0.0000368         0.2220000       0.0000000   not_available   not_available   0            14               n
# 0.0000368         0.2230000       0.0000000   not_available   not_available   0            14               n
# 0.0000368         0.2240000       0.0000000   not_available   not_available   4            14               n
# 0.0000334         0.2250000       0.0000000   not_available   not_available   1            13               n
# 0.0000326         0.2260000       0.0000000   not_available   not_available   0            12               n
# 0.0000326         0.2270000       0.0000000   not_available   not_available   0            12               n
# 0.0000326         0.2280000       0.0000000   not_available   not_available   0            12               n
# 0.0000326         0.2290000       0.0000000   not_available   not_available   0            12               n
# 0.0000326         0.2300000       0.0000000   not_available   not_available   0            12               n
# 0.0000326         0.2310000       0.0000000   not_available   not_available   0            12               n
# 0.0000326         0.2320000       0.0000000   not_available   not_available   0            12               n
# 0.0000326         0.2330000       0.0000000   not_available   not_available   0            12               n
# 0.0000326         0.2340000       0.0000000   not_available   not_available   0            12               n
# 0.0000326         0.2350000       0.0000000   not_available   not_available   0            12               n
# 0.0000326         0.2360000       0.0000000   not_available   not_available   0            12               n
# 0.0000326         0.2370000       0.0000000   not_available   not_available   0            12               n
# 0.0000326         0.2380000       0.0000000   not_available   not_available   0            12               n
# 0.0000326         0.2390000       0.0000000   not_available   not_available   0            12               n
# 0.0000326         0.2400000       0.0000000   not_available   not_available   5            12               n
# 0.0000283         0.2410000       0.0000000   not_available   not_available   1            9                n
# 0.0000274         0.2420000       0.0000000   not_available   not_available   0            8                n
# 0.0000274         0.2430000       0.0000000   not_available   not_available   0            8                n
# 0.0000274         0.2440000       0.0000000   not_available   not_available   3            8                n
# 0.0000248         0.2450000       0.0000000   not_available   not_available   0            8                n
# 0.0000248         0.2460000       0.0000000   not_available   not_available   0            8                n
# 0.0000248         0.2470000       0.0000000   not_available   not_available   0            8                n
# 0.0000248         0.2480000       0.0000000   not_available   not_available   0            8                n
# 0.0000248         0.2490000       0.0000000   not_available   not_available   0            8                n
# 0.0000248         0.2500000       0.0000000   not_available   not_available   0            8                n
# 0.0000248         0.2510000       0.0000000   not_available   not_available   0            8                n
# 0.0000248         0.2520000       0.0000000   not_available   not_available   0            8                n
# 0.0000248         0.2530000       0.0000000   not_available   not_available   0            8                n
# 0.0000248         0.2540000       0.0000000   not_available   not_available   0            8                n
# 0.0000248         0.2550000       0.0000000   not_available   not_available   0            8                n
# 0.0000248         0.2560000       0.0000000   not_available   not_available   0            8                n
# 0.0000248         0.2570000       0.0000000   not_available   not_available   0            8                n
# 0.0000248         0.2580000       0.0000000   not_available   not_available   0            8                n
# 0.0000248         0.2590000       0.0000000   not_available   not_available   0            8                n
# 0.0000248         0.2600000       0.0000000   not_available   not_available   2            8                n
# 0.0000231         0.2610000       0.0000000   not_available   not_available   0            7                n
# 0.0000231         0.2620000       0.0000000   not_available   not_available   0            7                n
# 0.0000231         0.2630000       0.0000000   not_available   not_available   0            7                n
# 0.0000231         0.2640000       0.0000000   not_available   not_available   3            7                n
# 0.0000206         0.2650000       0.0000000   not_available   not_available   0            7                n
# 0.0000206         0.2660000       0.0000000   not_available   not_available   0            7                n
# 0.0000206         0.2670000       0.0000000   not_available   not_available   0            7                n
# 0.0000206         0.2680000       0.0000000   not_available   not_available   0            7                n
# 0.0000206         0.2690000       0.0000000   not_available   not_available   0            7                n
# 0.0000206         0.2700000       0.0000000   not_available   not_available   0            7                n
# 0.0000206         0.2710000       0.0000000   not_available   not_available   0            7                n
# 0.0000206         0.2720000       0.0000000   not_available   not_available   0            7                n
# 0.0000206         0.2730000       0.0000000   not_available   not_available   0            7                n
# 0.0000206         0.2740000       0.0000000   not_available   not_available   0            7                n
# 0.0000206         0.2750000       0.0000000   not_available   not_available   0            7                n
# 0.0000206         0.2760000       0.0000000   not_available   not_available   0            7                n
# 0.0000206         0.2770000       0.0000000   not_available   not_available   0            7                n
# 0.0000206         0.2780000       0.0000000   not_available   not_available   0            7                n
# 0.0000206         0.2790000       0.0000000   not_available   not_available   0            7                n
# 0.0000206         0.2800000       0.0000000   not_available   not_available   1            7                n
# 0.0000197         0.2810000       0.0000000   not_available   not_available   0            7                n
# 0.0000197         0.2820000       0.0000000   not_available   not_available   0            7                n
# 0.0000197         0.2830000       0.0000000   not_available   not_available   0            7                n
# 0.0000197         0.2840000       0.0000000   not_available   not_available   4            7                n
# 0.0000163         0.2850000       0.0000000   not_available   not_available   0            8                n
# 0.0000163         0.2860000       0.0000000   not_available   not_available   0            8                n
# 0.0000163         0.2870000       0.0000000   not_available   not_available   0            8                n
# 0.0000163         0.2880000       0.0000000   not_available   not_available   0            8                n
# 0.0000163         0.2890000       0.0000000   not_available   not_available   0            8                n
# 0.0000163         0.2900000       0.0000000   not_available   not_available   0            8                n
# 0.0000163         0.2910000       0.0000000   not_available   not_available   0            8                n
# 0.0000163         0.2920000       0.0000000   not_available   not_available   0            8                n
# 0.0000163         0.2930000       0.0000000   not_available   not_available   0            8                n
# 0.0000163         0.2940000       0.0000000   not_available   not_available   0            8                n
# 0.0000163         0.2950000       0.0000000   not_available   not_available   0            8                n
# 0.0000163         0.2960000       0.0000000   not_available   not_available   0            8                n
# 0.0000163         0.2970000       0.0000000   not_available   not_available   0            8                n
# 0.0000163         0.2980000       0.0000000   not_available   not_available   0            8                n
# 0.0000163         0.2990000       0.0000000   not_available   not_available   0            8                n
# 0.0000163         0.3000000       0.0000000   not_available   not_available   1            8                n
# 0.0000154         0.3010000       0.0000000   not_available   not_available   0            8                n
# 0.0000154         0.3020000       0.0000000   not_available   not_available   0            8                n
# 0.0000154         0.3030000       0.0000000   not_available   not_available   0            8                n
# 0.0000154         0.3040000       0.0000000   not_available   not_available   5            8                n
# 0.0000111         0.3050000       0.0000000   not_available   not_available   0            5                n
# 0.0000111         0.3060000       0.0000000   not_available   not_available   0            5                n
# 0.0000111         0.3070000       0.0000000   not_available   not_available   0            5                n
# 0.0000111         0.3080000       0.0000000   not_available   not_available   1            5                n
# 0.0000103         0.3090000       0.0000000   not_available   not_available   0            5                n
# 0.0000103         0.3100000       0.0000000   not_available   not_available   0            5                n
# 0.0000103         0.3110000       0.0000000   not_available   not_available   0            5                n
# 0.0000103         0.3120000       0.0000000   not_available   not_available   0            5                n
# 0.0000103         0.3130000       0.0000000   not_available   not_available   0            5                n
# 0.0000103         0.3140000       0.0000000   not_available   not_available   0            5                n
# 0.0000103         0.3150000       0.0000000   not_available   not_available   0            5                n
# 0.0000103         0.3160000       0.0000000   not_available   not_available   0            5                n
# 0.0000103         0.3170000       0.0000000   not_available   not_available   0            5                n
# 0.0000103         0.3180000       0.0000000   not_available   not_available   0            5                n
# 0.0000103         0.3190000       0.0000000   not_available   not_available   0            5                n
# 0.0000103         0.3200000       0.0000000   not_available   not_available   1            5                n
# 0.0000094         0.3210000       0.0000000   not_available   not_available   0            4                n
# 0.0000094         0.3220000       0.0000000   not_available   not_available   0            4                n
# 0.0000094         0.3230000       0.0000000   not_available   not_available   0            4                n
# 0.0000094         0.3240000       0.0000000   not_available   not_available   0            4                n
# 0.0000094         0.3250000       0.0000000   not_available   not_available   0            4                n
# 0.0000094         0.3260000       0.0000000   not_available   not_available   0            4                n
# 0.0000094         0.3270000       0.0000000   not_available   not_available   0            4                n
# 0.0000094         0.3280000       0.0000000   not_available   not_available   1            4                n
# 0.0000086         0.3290000       0.0000000   not_available   not_available   0            3                n
# 0.0000086         0.3300000       0.0000000   not_available   not_available   0            3                n
# 0.0000086         0.3310000       0.0000000   not_available   not_available   0            3                n
# 0.0000086         0.3320000       0.0000000   not_available   not_available   0            3                n
# 0.0000086         0.3330000       0.0000000   not_available   not_available   0            3                n
# 0.0000086         0.3340000       0.0000000   not_available   not_available   0            3                n
# 0.0000086         0.3350000       0.0000000   not_available   not_available   0            3                n
# 0.0000086         0.3360000       0.0000000   not_available   not_available   0            3                n
# 0.0000086         0.3370000       0.0000000   not_available   not_available   0            3                n
# 0.0000086         0.3380000       0.0000000   not_available   not_available   0            3                n
# 0.0000086         0.3390000       0.0000000   not_available   not_available   0            3                n
# 0.0000086         0.3400000       0.0000000   not_available   not_available   0            3                n
# 0.0000086         0.3410000       0.0000000   not_available   not_available   0            3                n
# 0.0000086         0.3420000       0.0000000   not_available   not_available   0            3                n
# 0.0000086         0.3430000       0.0000000   not_available   not_available   0            3                n
# 0.0000086         0.3440000       0.0000000   not_available   not_available   0            3                n
# 0.0000086         0.3450000       0.0000000   not_available   not_available   0            3                n
# 0.0000086         0.3460000       0.0000000   not_available   not_available   0            3                n
# 0.0000086         0.3470000       0.0000000   not_available   not_available   0            3                n
# 0.0000086         0.3480000       0.0000000   not_available   not_available   0            3                n
